clade_name,HD_10,HD_12,HD_13,HD_14,HD_15,HD_16,HD_17,HD_18,HD_19,HD_23,HD_24,HD_25,HD_29,HD_3,HD_32,HD_33,HD_34,HD_36,HD_37,HD_4,HD_41,HD_43,HD_44,HD_47,HD_49,HD_5,HD_53,HD_54,HD_56,HD_58,HD_59,HD_6,HD_62,HD_65,HD_68,HD_69,HD_70,HD_72,HD_73,HD_77,HD_78,LD_1,LD_10,LD_13,LD_17,LD_18,LD_19,LD_20,LD_21,LD_24,LD_26,LD_27,LD_28,LD_30,LD_32,LD_36,LD_39,LD_40,LD_41,LD_44,LD_46,LD_49,LD_50,LD_51,LD_52,LD_53,LD_54,LD_56,LD_58,LD_59,HD_79,HD_81,LD_6,LD_61,LD_63,LD_64,LD_65,LD_67,LD_69,LD_7,LD_70,LD_71,LD_73,LD_77,LD_78,LD_79,LD_81,LD_83,LD_85,LD_86,LD_87,LD_88,LD_89,LD_92,LD_95,LD_97,LD_98
Butyricimonas,0.08713,0.05778,0.0,0.49531,0.40914,0.0,0.1888,0.70093,0.0,0.39044,0.70185,0.0,1.52072,0.46727,1.18238,0.34905,2.15504,1.63881,1.83235,0.12065,0.16043,1.96002,0.0,0.20718,0.0,0.78542,0.20991,0.41062,0.49848,0.19287,0.88984,0.05257,0.30283,0.3162,0.46008,0.01629,0.0,0.45276,0.36365,0.01566,0.69547,0.0,0.0362,0.11934,0.25605,0.0,0.16147,0.0738,0.0,0.0,0.01253,0.0,0.15429,0.0,0.21886,0.0,0.0,0.0,0.0,0.20023,1.00103,0.36016,0.02051,0.0,0.3391,0.0,0.1492,0.0,0.11889,0.10627,0.07329,0.19553,0.0,0.0,0.60167,0.0,0.51708,0.47427,0.00215,0.10335,0.0,0.0,0.91573,0.0,0.00157,0.00045,2.75829,0.08887,0.00999,0.67092,0.30526,0.0,0.0,0.0,0.00044,0.84517,0.0
Dialister,0.00206,0.41248,0.0,0.23777,0.5048,0.06157,0.0,2.28856,0.0,0.0,0.0,0.0,0.13515,0.0,4.97292,0.07948,1.25676,0.0,0.0,0.0,0.94967,0.25803,0.0,0.0,0.13484,1.37681,0.24572,0.10063,0.02939,0.0,0.0,0.0,0.08752,0.0,0.0,0.0,0.0,0.51758,0.0,0.0,0.0,0.00471,0.0,0.0,0.00397,0.0,0.0,0.0014,0.08997,0.00332,0.00189,0.0,0.0,0.0166,0.0,0.0,0.00326,0.0,0.30305,0.02985,0.0,0.0,0.0,0.0743,0.0,0.10505,0.0252,0.0,0.0,0.0,0.0,0.0,0.60537,0.0,0.0,0.0,0.01361,0.00622,0.00063,0.00133,0.01158,0.0,0.60782,0.00041,0.00083,0.80909,0.2374,0.0,0.05246,0.10039,0.0,0.00483,0.0,0.06236,0.01478,0.0,0.0
Oscillospiraceae_unclassified,0.08614,0.04687,0.0,0.0,0.22971,0.82742,0.0,0.5441,0.0,0.04799,0.01175,0.0,0.1255,0.0,0.02486,1.52478,0.0863,0.12757,0.99345,0.00091,2.68331,0.03033,0.0,0.14645,0.0,1.45026,0.03246,0.0,0.05398,0.56886,0.7001,0.01986,0.55204,0.0,0.0,0.04318,0.0,1.18645,0.02352,0.00432,0.66383,0.0,0.0,0.6428,0.0868,0.0,0.0,0.07706,0.0,0.01032,8e-05,0.00014,0.00691,0.0,0.43938,0.0,0.00091,0.0,0.00144,0.16286,0.00312,0.0,0.04567,0.0,0.02211,0.0,0.07795,0.0,0.01047,0.0,0.0,1.1299,1.67375,0.0,0.00729,0.0,0.3965,0.07159,0.0,0.0,0.0,0.0,0.00763,0.0,0.0,0.0,0.0,0.11688,0.0,0.14809,0.0,0.05636,0.01274,0.0,0.0,2.33978,0.0
Catenibacterium,0.0,0.49511,0.0,0.0,0.01786,0.04895,0.0,0.27174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00756,0.0,0.24238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559,0.0,0.56088,0.0,0.0,0.03704,0.10307,0.0,0.0,0.64859,0.0,0.13812,0.0,0.0,0.0,0.24938,0.0,0.0,0.0,0.0,0.10591,0.0,0.0,0.0,0.00116,0.0,0.05789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4697,0.15182,0.0,0.0,0.0,0.0,0.0,0.0,0.46869,0.0,0.0,0.10925,0.0,0.0,0.0,0.0,0.0,0.0,0.00453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bilophila,0.94716,0.19038,0.0,0.44067,0.0,0.15691,1.01879,0.39596,0.0112,0.11806,0.5572,0.0,0.21838,0.13368,0.2334,0.2152,0.25174,0.22628,0.33292,0.05561,0.03533,0.12099,0.19553,0.22245,0.0,0.73513,0.1166,0.65177,0.15211,0.0,0.46153,0.10784,0.09258,0.2134,0.42075,0.42925,0.1744,0.30921,0.25447,0.02381,0.22785,0.16526,0.20446,0.07543,0.24977,0.0,0.02261,0.0,0.0,0.22337,0.00797,0.02655,0.0,0.03565,0.0,0.0,0.0,0.0,0.21527,0.0153,0.10829,0.14769,0.00218,0.0,0.02675,0.0,0.04687,0.0,0.06923,0.03988,0.37154,0.18378,0.0,0.0,0.00441,0.0,0.0,0.22863,0.0,0.05942,0.08646,0.0,0.10991,0.0,0.03582,0.07546,0.55867,0.0,0.03111,0.09353,0.0,0.00013,0.99875,0.0,0.2432,0.10868,0.0
Candidatus_Gastranaerophilales_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02821,0.0,0.0,0.57608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04389,0.0,0.0,0.0,0.0,0.0
Odoribacter,0.27394,0.20112,0.71385,0.24183,0.2391,0.54074,0.45924,0.67086,0.0,0.27383,0.34234,0.0,0.27234,0.47319,0.46798,0.57621,0.52634,0.82682,0.45442,0.12992,0.48365,0.84411,0.0,0.80524,0.0,0.15397,0.03288,0.4485,0.52444,0.76608,0.48548,0.58251,0.37941,0.00087,0.51661,0.64935,0.0,0.58338,0.46781,0.02302,0.5433,0.44255,0.2202,0.5608,0.66157,0.0,0.08546,0.16277,0.0,0.0,0.0584,0.007,0.0,1.04657,1.10296,0.0,1.69702,0.0,0.56411,0.3694,0.42764,1.04553,0.12285,0.0,0.08118,0.0,0.16995,0.0,0.50032,0.00442,0.1482,0.17819,0.0,0.0,0.0,0.0,0.74946,0.64251,0.0003,0.00919,0.0,0.0,0.23188,0.0,0.00367,0.26533,3.52353,0.22903,0.07333,0.72002,0.18127,0.00072,0.07483,0.00788,2.10607,0.12394,0.0
Anaerotignum,0.65334,0.34694,0.0,0.01998,0.0,0.16583,0.15786,0.0948,0.0,0.20434,0.1853,0.0,0.02549,0.0,0.08253,0.01426,0.00746,0.50579,0.17349,0.49117,0.0343,0.4359,0.06214,0.0,0.0,0.27744,0.00747,0.02958,0.1701,0.42004,0.0,0.19801,0.00431,0.1449,0.51655,0.53459,0.0,0.69413,0.28907,0.00836,0.49589,0.58199,0.05384,0.06227,0.50736,0.0,0.04726,0.33881,0.13612,0.0,0.05062,0.48683,0.0,0.0,0.66318,0.0,0.0,0.0,0.0,0.0,0.05501,0.50281,0.0204,0.0,0.0,0.37678,0.52854,0.0,0.0,0.00143,0.08959,0.18104,0.40082,0.0,0.0,0.0,0.40656,0.07921,0.0,0.01157,0.57096,0.0,0.27952,0.0,0.09787,2.10041,0.32688,0.00011,0.14281,0.23332,0.0,0.0,0.0,0.00043,0.50351,0.11215,0.0
Negativibacillus,0.0,0.0,0.0,0.2912,0.0,0.0,0.0,0.03639,0.0,0.0,0.0,0.0,0.05221,0.0,0.0,0.06262,0.0,0.0,0.08878,0.0,0.00059,0.04419,0.0,0.0,0.0,0.0,0.0,0.06141,0.02543,0.0,0.0,0.0,0.0,0.0,0.42079,0.0,0.0,0.10128,0.0,0.0305,0.04123,0.0,0.01172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10846,0.0,0.0,0.0,0.01445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703,0.0,0.03741,0.0,0.0,0.0,0.0,0.0,0.0,0.08359,0.0,0.0,0.0,0.0,0.0,0.03647,0.0
Akkermansia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31956,0.0,0.4034,0.0,0.0,0.0,0.0,0.00029,0.10391,0.0,7.81547,1.80063,0.0,0.0,0.00273,0.0,0.0,0.0,0.36403,0.00556,0.0,0.0,0.0,0.00313,0.0,0.288,0.04648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21182,0.0,0.0,0.0,0.00395,0.0,0.0,0.00793,0.0,0.16715,1.46565,0.0,0.0,0.0,0.0,0.09487,0.0,0.02959,0.00512,0.0,0.0,0.77196,0.0,0.10082,0.0,0.0,0.0,0.04841,0.79212,0.06969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05543,0.0,0.0,0.0,0.00111,1.51055,0.00721,0.00102,0.0,0.00732,0.0,0.0,0.0,0.03079,0.0
Vescimonas,0.00059,0.26711,0.42055,0.0,0.00987,0.21401,0.05704,0.01586,0.0,0.47694,0.17244,0.0,0.05158,0.0,0.04046,0.27097,0.22645,0.36442,0.30831,0.11673,0.04791,0.01253,0.0,0.13447,0.0,1.93703,0.09934,0.03837,0.03545,1.0852,0.12667,0.07489,0.90401,0.0,0.51814,0.27186,0.0,0.03585,0.18761,0.0,0.06579,0.30554,0.0,0.03318,0.11126,0.0,0.02712,0.00691,0.0,0.24008,0.00657,0.00181,0.0,0.12536,0.0,0.0,0.12832,0.0,0.04848,0.01971,0.01284,0.0,0.0,0.0,0.34318,0.0,0.03832,0.0,0.11775,0.05184,0.00356,0.0348,0.49079,0.0,0.0,0.0,0.31761,0.04463,0.0,0.05401,0.0,0.0,0.0,0.0,0.0,0.43786,0.30628,0.0,0.12459,0.0513,0.0,0.0,0.0,0.0,0.0,0.07251,0.0
Lawsonibacter,0.02285,0.1055,0.0438,0.14354,0.0,0.03869,0.0,0.06707,0.0,0.01561,0.03664,0.0,0.06377,0.0,0.09031,0.00857,0.01477,0.08421,0.34514,0.03721,0.0,0.00141,0.0,0.00291,0.20108,0.03962,0.01432,0.05862,0.0,0.2142,0.20228,0.03661,0.00173,0.05849,0.10421,0.0326,0.0,0.01967,0.00485,0.01848,0.00713,0.02762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01779,0.01202,0.0,0.0,0.00674,0.0,0.01832,0.0,0.08035,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.03599,0.02115,0.0,0.0,0.0,0.0,0.0,0.0,0.05769,0.0,0.0013,0.0,0.0,0.0191,0.0,0.0,0.0,0.0,0.01517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corynebacterium,0.0,0.0,0.12951,0.0,0.0,0.31444,0.0,0.0,0.0,0.24206,0.0,0.0,0.31574,0.31807,0.0,0.06415,0.0,0.0,0.0,0.0,0.0,0.08193,0.0,0.0,0.0,0.03723,2.00973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00161,0.0,0.0,0.0,0.0,0.12145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02146,0.0,0.0,0.01779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1168,0.0
Collinsella,0.0,0.07232,0.0,0.01503,0.0,0.05014,0.0,0.22498,0.0,0.13625,0.15266,0.0,0.0985,0.01642,0.11186,0.14376,0.0,0.2416,0.09678,0.0901,0.06899,0.01571,0.02978,0.03211,0.0,0.00626,0.10326,0.07422,0.08974,0.14337,0.2833,0.0269,0.05436,0.0,0.0,0.15749,0.02266,0.04789,0.03492,0.25556,0.03443,0.00046,0.0,0.00154,0.03794,0.0,0.00694,0.04151,0.00297,0.00052,0.16162,0.00934,0.00193,0.0,0.03728,0.07693,0.00314,0.0,0.0,0.0,0.0,0.06779,0.00337,0.0,0.04997,0.00097,0.01694,0.0,0.0,0.03272,0.75872,0.04065,0.0,0.02555,0.0,0.0,0.05981,0.02508,0.0,0.11135,0.00355,0.0,0.07644,0.0,0.0,0.00332,0.25368,0.06893,0.00184,0.11423,0.0,0.03069,0.0,0.04081,0.00171,0.16111,0.0169
Rheinheimera,0.07409,0.00092,0.0,0.0,0.0,0.03087,0.04313,0.00214,0.0,0.06178,0.02485,0.0,0.03676,0.0,0.02071,0.0,0.04735,0.02945,0.00975,0.00469,0.0,0.05031,0.01885,0.0,0.0,0.05699,0.03609,0.0,0.01201,0.10642,0.05022,0.04056,0.03099,0.057,0.01745,0.05645,0.0273,0.01157,0.01515,0.0,0.01761,0.12481,0.01001,0.0,0.02748,0.0,0.0,0.0,0.0,0.00798,0.00104,0.0,0.0,0.00713,0.0,0.0,0.05981,0.0,0.02213,0.01994,0.01394,0.0,0.0,0.00602,0.00732,0.0,0.0,0.0,0.0,0.00131,0.02387,0.0,0.0,0.0,0.0,0.0,0.0,0.01926,0.0,0.00327,0.00411,0.0,0.04505,0.0,0.0,0.0,0.05002,0.07458,0.02137,0.00422,0.0,0.0,0.12371,0.0,0.08505,0.02845,0.0
Evtepia,0.03805,0.07405,0.0,0.0,0.0,0.0,0.0,0.11755,0.0,0.05849,0.02798,0.0,0.03095,0.0,0.0707,0.0,0.04313,0.0909,0.05717,0.0323,0.01352,0.00275,0.0,0.00165,0.0,0.0309,0.0,0.05466,0.01194,0.0,0.17014,0.01764,0.0,0.0,0.0,0.04257,0.0,0.04091,0.0,0.0,0.0274,0.02696,0.0,0.0,0.0,0.0,0.0,0.01169,0.0,0.0,0.01006,0.0,0.0,0.0,0.0,0.0,0.01411,0.0,0.0,0.0,0.02582,0.0,0.0,0.0,0.03088,0.0,0.0,0.0,0.0,0.0152,0.06312,0.0,0.0,0.0,0.0,0.0,0.07792,0.0,0.0,0.01013,0.0,0.0,0.00783,0.0,0.0,0.0,0.0,0.0433,0.0,0.06541,0.0,0.0,0.0,0.0,0.06737,0.05179,0.0
Methylobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28102,0.0,0.0,0.0,0.0,0.0,0.0,0.18775,0.0,0.0,0.0,0.0,0.0,0.0,0.0294,0.23068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02527,0.0,0.0,0.00457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adlercreutzia,0.0,0.04107,0.0,0.0,0.0,0.06071,0.0,0.04002,0.0,0.0,0.0,0.0,0.02612,0.0,0.04203,0.00522,0.12164,0.144,0.00448,0.00471,0.01051,0.0,0.0,0.0,0.0,0.04004,0.0032,0.0,0.0176,0.01367,0.03076,0.0,0.01103,0.0079,0.0,0.00346,0.0,0.0628,0.03556,0.0,0.03009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07041,0.0,0.0,0.0,0.0,0.0,0.04363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081,0.01659,0.0
Hungatella,0.01417,0.00266,0.0,0.0,0.0,0.00235,0.00509,0.0,0.0,0.00505,0.0,0.0,0.00017,0.14426,0.0,0.00028,0.0,0.00502,0.0,0.0,0.0,0.0,0.00065,0.0,0.0,0.0,0.0,0.03215,0.02383,0.32029,0.0,0.00392,0.0,0.01299,0.04221,0.0,0.0,0.42426,0.00262,1.19158,0.0,0.00054,0.0,0.0,0.0,0.00319,0.0,0.0,0.0291,0.01151,0.0,0.00482,0.00354,0.0,0.00516,1.17783,0.27941,0.0,0.00073,0.00437,0.01301,0.07215,0.0,0.05199,0.0,0.01381,1.44797,0.0,0.0092,0.00796,0.0,0.0,0.0,0.03736,0.0,0.0,0.0,0.0,0.18726,0.0,0.0,0.0,0.02502,0.02545,0.01323,0.03526,0.41428,0.0144,0.0,0.11878,0.0,0.11844,0.14763,1.86007,0.04808,0.00026,0.0
Intestinimonas,0.00424,0.00125,0.0,0.0,0.0,0.0,0.0,0.08342,0.0,0.00678,0.01908,0.0,0.00128,0.0,0.05777,0.01021,0.0,0.01241,0.70725,0.0,0.0,0.00094,0.0,0.08551,0.0,0.0356,0.00371,0.0,0.0,0.01111,0.25136,0.00402,0.00651,0.00741,0.0,0.0,0.0,0.00756,0.0,0.01416,0.0,0.12972,0.0,0.00182,0.11032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02313,0.0,0.0,0.0,0.0592,0.0,0.01474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03995,0.0,0.00999,0.0,0.0,0.0,0.0,0.43726,0.0,0.0,0.0,0.0,0.0,0.05168,0.0,0.0,0.04874,0.25243,0.12764,0.00145,0.00025,0.0,0.0,0.0,0.0,0.69217,0.03896,0.0
Frisingicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00113,0.0,0.0,0.0,0.0,0.01774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257,0.0,0.0,0.0,0.00812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterocloster,0.09641,0.03266,0.03732,0.11422,0.0,0.00154,0.18174,0.00526,0.01324,0.04075,0.03963,7.42501,0.01719,0.27771,0.0364,0.15874,0.01618,0.05126,0.01658,0.0,0.04969,0.0,0.01536,0.00842,0.0,0.01358,0.01019,0.49766,0.06168,0.19218,0.00321,0.03203,0.01538,0.1354,0.16249,0.03542,0.10214,0.0075,0.02457,0.03749,0.0,0.00618,0.00074,0.0,0.02327,0.0,0.0,0.02991,0.13164,0.04539,0.00144,0.08291,0.00618,0.16934,0.00236,0.68478,0.29901,0.34715,0.08494,0.00307,0.64226,0.10843,0.0,0.1313,0.88436,0.03145,0.1015,0.0,0.08615,0.01957,0.01622,0.0,0.0,0.71192,0.0,0.01128,0.0,0.02076,0.12309,0.00085,0.01399,0.0,0.08093,0.02972,0.09456,0.28099,0.40363,0.17731,0.01977,0.17583,0.01877,0.01949,0.49392,0.49693,0.32043,0.00751,0.00268
Anaerosacchariphilus,0.0,0.00665,0.0,0.0,0.0,0.0,0.0,0.01173,0.0,0.0,0.0,0.0,0.02888,0.0,0.00625,0.0066,0.00636,0.0,0.0,0.0,6e-05,0.0,0.0,0.0,0.0,0.00726,0.00473,0.0,0.0,0.0,0.01002,0.0,0.00414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00205,0.0,0.0,0.0,0.02887,0.0,0.0,0.0,0.0,0.01561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruthenibacterium,0.16971,0.08178,0.0,0.07096,0.0,0.02878,0.02992,0.02616,0.0,0.03678,0.15643,0.0,0.01648,0.0,0.09128,0.02305,0.06798,0.07482,0.06793,0.00302,0.01354,0.00017,0.0,0.03263,0.0,0.02639,0.02933,0.00783,0.02261,0.41361,0.09066,0.00073,0.01064,0.07546,0.21404,0.09778,0.0,0.04903,0.0846,0.01512,0.09508,0.00229,0.13693,0.0,0.00973,0.0,0.0,0.0,0.11716,0.0,0.00015,0.0,0.0,0.02149,0.0,0.0,0.05056,0.0,0.03485,0.0,0.0,0.27156,0.0,0.0,0.12969,0.0,0.0,0.0,0.16454,0.11148,0.03496,0.02451,0.0,0.54286,0.0,0.0,0.0,0.05788,0.0,0.00312,0.0,0.0,0.04207,0.0,0.0,0.00947,0.93202,0.08301,0.01221,0.07316,0.0,0.0,1.21842,0.01538,0.00167,0.00037,0.0
Anaerotruncus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00341,0.0,0.0,0.06751,0.0,0.0,0.00079,0.0,0.0,0.0,0.00883,0.0,0.0,0.0,0.02432,0.00595,0.005,0.0,0.0,0.01213,0.0,0.0,0.00194,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01513,0.0,0.00176,0.0,0.0,0.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01662,0.03188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00168,0.0
Candidatus_Allochristensenella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00648,0.03074,0.0,0.0,0.0,0.00973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudoflavonifractor,0.01419,0.01515,0.0,0.0,0.0,0.01237,0.01993,0.01185,0.0,0.00716,0.0,0.0,0.00533,0.0,0.24096,0.0,0.02415,0.0,0.00287,0.00928,0.0,0.00264,0.0,0.0,0.0,0.0,0.0,0.01722,0.0,0.02438,1.17199,0.0,0.00142,0.0,0.0,0.00066,0.0,0.00282,0.00822,0.04355,0.00337,0.0,0.0,0.0,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00199,0.0,0.00275,0.0,0.00034,0.01455,0.0,0.00829,0.00305,0.0,0.0,0.0,0.0,0.00487,0.0,0.00211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.00106,0.0,0.0,0.0,0.0,0.01896,0.00827,0.0,0.0,0.0,0.0,0.0,0.00739,0.00835,0.00338
Clostridia_unclassified,0.0,0.00639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00782,0.00677,0.0,0.00052,0.0,0.0,0.0,0.00602,0.0,0.0484,0.0,0.0,0.0,0.00929,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.00237,0.03421,0.0,0.0,0.01754,0.02249,0.0,0.0,0.0,0.0,0.0,0.00106,0.11146,0.0,0.00043,0.06271,0.0,0.0,0.0,0.17615,0.0,0.0,0.06533,0.0,0.0,0.0,0.00419,0.0,0.00099,0.0,0.00148,0.06367,0.0,0.0,0.0,0.00647,0.0,0.0,0.15215,0.00111,0.0,0.00179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00992,0.0,0.01796,0.0,0.0,0.0,0.01445,0.06161,0.57457,0.0,0.0,0.00049,0.0,0.0,0.0,0.0,0.0
Phocea,0.00133,0.0,0.0,0.0,0.0,0.00092,0.0,0.0025,0.0,0.0,0.00495,0.0,0.00183,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00321,0.0,0.0,0.0,0.0,0.0,0.0015,0.00073,0.00111,0.00418,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.00495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00294,0.0,0.0,0.0,0.00249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00442,0.00029,0.0
Lachnotalea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09188,0.0,9e-05,0.0,0.0,0.0,0.0,0.01152,0.0,0.0,0.0,0.0,0.04256,0.0,0.0,0.0,0.00215,0.0,0.0,0.0,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00495,0.0,0.0,0.0,0.00162,0.0,0.0,0.0,0.0,0.00155,0.00014,0.00333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogenoanaerobacterium,0.0,0.0,0.00057,0.01394,0.0,0.04869,0.01766,0.0,0.0,0.01846,0.0,0.0,0.01392,0.0,0.02756,0.00369,0.02755,0.02838,0.02279,0.09496,0.00372,0.0,0.0,0.0,0.0,0.02166,0.01349,0.0,0.00926,0.20026,0.03423,0.0,0.04929,0.00366,0.0,0.02168,0.0,0.02058,0.00787,0.01388,0.01128,0.00322,0.0,0.0,0.0038,0.0,0.0,0.00599,0.0,0.0,0.0,0.0,0.0,0.01239,0.0,0.0,0.0,0.03264,0.01271,0.02694,0.0,0.0,0.0052,0.01268,0.0044,0.0,0.0,0.0,0.0,0.0,0.05411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02525,0.0,0.00132,0.0,0.0,0.0,0.0,0.00246,0.04179,0.0
